Lambda,Intensity
709.641048667288,742.5793448275863
709.987751904512,747.099
710.334409254872,768.1153965517242
710.6810207183679,779.8665
711.027586295,776.4767586206897
711.3741059847679,750.7147241379311
711.7205797876719,778.7365862068966
712.067007703712,772.1830862068965
712.4133897328879,764.0477068965517
712.7597258751999,766.9854827586207
713.106016130648,765.4036034482758
713.452260499232,744.161224137931
713.798458980952,776.7027413793103
714.144611575808,775.1208620689655
714.4907182837999,767.6634310344826
714.836779104928,751.8446379310344
715.1827940391919,754.330448275862
715.5287630865919,772.4090689655172
715.8746862471279,759.7540344827587
716.2205635207999,757.268224137931
716.5663949076079,769.0193275862068
716.912180407552,764.4996724137931
717.257920020632,744.839172413793
717.6036137468479,773.7649655172413
717.9492615862,764.4996724137931
718.294863538688,755.008396551724
718.640419604312,762.2398448275862
718.9859297830719,766.7594999999999
719.331394074968,751.8446379310345
719.67681248,769.2453103448275
720.022184998168,746.6470344827585
720.3675116294719,754.7824137931034
720.712792373912,755.912327586207
721.0580272314879,762.9177931034484
721.4032162021999,781.2223965517243
721.748359286048,769.9232586206897
722.093456483032,771.0531724137932
722.438507793152,758.1721551724138
722.7835132164079,756.5902758620689
723.1284727528,762.9177931034483
723.473386402328,744.6131896551725
723.8182541649919,753.8784827586207
724.1630760407919,757.7201896551724
724.5078520297279,746.1950689655172
724.8525821318,761.3359137931035
725.1972663470079,760.4319827586207
725.5419046753519,765.6295862068965
725.886497116832,750.2627586206896
726.231043671448,761.5618965517242
726.5755443392,748.2289137931036
726.919999120088,759.0760862068967
727.264408014112,762.239844827586
727.6087710212719,749.8107931034483
727.953088141568,765.1776206896551
728.2973593749999,756.1383103448275
728.6415847215679,750.714724137931
728.985764181272,760.883948275862
729.3298977541119,739.4155862068966
729.673985440088,766.081551724138
730.0180272392,766.081551724138
730.3620231514479,746.6470344827586
730.705973176832,765.8555689655171
731.0498773153519,762.0138620689655
731.393735567008,764.0477068965517
731.7375479317999,743.7092586206896
732.081314409728,746.4210517241379
732.4250350007919,767.4374482758622
732.7687097049919,768.5673620689656
733.112338522328,750.9407068965518
733.4559214528,772.8610344827587
733.799458496408,768.1153965517241
734.142949653152,773.5389827586207
734.486394923032,764.2736896551723
734.8297943060479,762.2398448275862
735.1731478022,769.4712931034481
735.5164554114879,779.4145344827587
735.8597171339119,748.6808793103448
736.2029329694719,771.5051379310346
736.5461029181679,773.0870172413794
736.88922698,744.6131896551725
737.232305154968,758.8501034482758
737.5753374430719,757.946172413793
737.918323844312,763.5957413793104
738.261264358688,756.590275862069
738.6041589862,766.9854827586207
738.947007726848,766.7594999999999
739.2898105806319,767.2114655172414
739.6325675475521,776.7027413793103
739.975278627608,748.2289137931034
740.3179438207999,772.4090689655172
740.660563127128,756.1383103448277
741.0031365465919,761.1099310344828
741.3456640791919,737.1557586206897
741.688145724928,751.392672413793
742.0305814838,759.528051724138
742.372971355808,767.8894137931036
742.715315340952,781.6743620689656
743.0576134392319,764.4996724137932
743.399865650648,780.3184655172414
743.7420719751999,758.1721551724138
744.0842324128879,746.8730172413792
744.4263469637119,750.4887413793103
744.768415627672,767.437448275862
745.1104384047679,755.0083965517242
745.4524152949999,787.0979482758621
745.7943462983679,776.0247931034482
746.136231414872,772.1830862068966
746.478070644512,773.9909482758621
746.819863987288,763.3697586206897
747.1616114432001,776.0247931034482
747.5033130122479,754.7824137931034
747.844968694432,768.7933448275861
748.1865784897519,750.2627586206897
748.5281423982079,770.1492413793103
748.8696604198,773.5389827586207
749.2111325545279,752.0706206896551
749.552558802392,763.3697586206897
749.893939163392,756.8162586206898
750.2352736375279,779.6405172413795
750.5765622247999,780.7704310344828
750.917804925208,760.6579655172415
751.2590017387519,770.8271896551723
751.600152665432,773.0870172413793
751.941257705248,745.0651551724138
752.2823168582,767.6634310344829
752.6233301242879,773.990948275862
752.964297503512,763.5957413793103
753.305218995872,748.0029310344828
753.646094601368,771.7311206896553
753.98692432,757.7201896551724
754.327708151768,759.9800172413793
754.668446096672,778.7365862068966
755.0091381547119,764.4996724137931
755.349784325888,765.8555689655171
755.6903846101999,770.1492413793103
756.030939007648,773.990948275862
756.3714475182319,751.1666896551725
756.711910141952,759.3020689655173
757.052326878808,780.3184655172414
757.3926977287999,760.2059999999999
757.733022691928,768.5673620689654
758.073301768192,770.6012068965517
758.413534957592,759.528051724138
758.7537222601279,769.697275862069
759.0938636758,767.6634310344828
759.433959204608,748.6808793103448
759.7740088465521,768.3413793103449
760.1140126016319,768.3413793103448
760.4539704698481,771.2791551724139
760.7938824511999,765.1776206896551
761.1337485456879,746.1950689655172
761.473568753312,755.9123275862069
761.813343074072,740.3195172413793
762.153071507968,771.7311206896553
762.492754055,757.268224137931
762.832390715168,773.990948275862
763.1719814884719,759.9800172413793
763.511526374912,777.1547068965517
763.8510253744879,765.6295862068964
764.1904784872,762.9177931034482
764.529885713048,749.1328448275863
764.8692470520319,771.9571034482758
765.2085625041519,764.7256551724138
765.547832069408,764.4996724137932
765.8870557478,770.3752241379311
766.226233539328,749.5848103448277
766.5653654439919,757.2682241379312
766.9044514617918,785.7420517241379
767.243491592728,765.4036034482759
767.5824858368,746.4210517241379
767.921434194008,771.7311206896551
768.2603366643519,765.8555689655171
768.599193247832,766.9854827586207
768.9380039444479,763.3697586206897
769.2767687541999,760.883948275862
769.6154876770879,764.2736896551723
769.954160713112,748.6808793103448
770.292787862272,768.1153965517242
770.6313691245679,754.7824137931035
770.9699045,768.3413793103448
771.3083939885679,773.3130000000001
771.6468375902721,770.6012068965517
771.9852353051119,760.6579655172415
772.323587133088,759.0760862068967
772.6618930742,773.5389827586207
773.0001531284479,757.9461724137932
773.338367295832,766.7594999999999
773.676535576352,758.8501034482758
774.014657970008,754.330448275862
774.3527344768,751.3926724137931
774.690765096728,759.5280517241379
775.0287498297919,766.0815517241379
775.366688675992,753.6525
775.7045816353279,747.3249827586206
776.0424287078,769.4712931034483
776.3802298934079,763.3697586206896
776.7179851921519,783.2562413793103
777.0556946040319,761.3359137931033
777.393358129048,744.1612241379311
777.7309757672,773.5389827586207
778.068547518488,759.9800172413792
778.406073382912,763.3697586206897
778.7435533604719,781.9003448275864
779.080987451168,770.3752241379309
779.4183756549999,759.3020689655172
779.755717971968,765.4036034482758
780.093014402072,748.6808793103447
780.430264945312,774.6688965517241
780.7674696016879,745.5171206896553
781.1046283712,774.2169310344827
781.4417412538479,759.7540344827586
781.778808249632,750.714724137931
782.115829358552,774.2169310344827
782.452804580608,762.6918103448276
782.7897339158,753.2005344827585
783.1266173641279,757.7201896551724
783.463454925592,776.928724137931
783.8002466001919,737.8337068965517
784.136992387928,762.239844827586
784.4736922888,753.4265172413793
784.810346302808,776.9287241379311
785.146954429952,766.9854827586207
785.483516670232,774.6688965517243
785.820033023648,760.4319827586206
786.1565034902,766.7594999999999
786.492928069888,758.8501034482758
786.8293067627119,752.7485689655172
787.165639568672,772.4090689655173
787.501926487768,766.3075344827587
787.8381675200001,747.3249827586208
788.1743626653679,742.1273793103448
788.5105119238721,765.6295862068965
788.8466152955119,772.1830862068966
789.1826727802879,757.4942068965518
789.5186843782,776.0247931034482
789.854650089248,755.686344827586
790.190569913432,760.2059999999999
790.5264438507519,763.5957413793104
790.862271901208,757.7201896551724
791.1980540647999,753.8784827586209
791.5337903415281,769.9232586206897
791.869480731392,754.7824137931035
792.2051252343921,758.3981379310346
792.5407238505279,766.7594999999999
792.8762765798,754.3304482758621
793.211783422208,763.1437758620689
793.547244377752,748.680879310345
793.882659446432,740.5455
794.218028628248,781.222396551724
794.5533519232,765.4036034482758
794.8886293312879,752.974551724138
795.223860852512,754.1044655172414
795.5590464868719,741.223448275862
795.894186234368,756.3642931034483
796.2292800949999,747.099
796.564328068768,757.0422413793103
796.8993301556719,753.4265172413793
797.2342863557119,769.0193275862069
797.5691966688879,757.0422413793103
797.9040610952,750.4887413793102
798.238879634648,750.7147241379312
798.5736522872319,765.6295862068966
798.908379052952,766.5335172413794
799.2430599318079,767.6634310344828
799.5776949238,735.1219137931035
799.912284028928,767.6634310344828
800.2468272471921,773.5389827586207
800.581324578592,752.5225862068964
800.9157760231279,771.9571034482758
801.2501815807999,781.6743620689656
801.584541251608,762.0138620689655
801.9188550355519,765.1776206896552
802.253122932632,766.3075344827587
802.587344942848,778.9625689655171
802.9215210662,755.2343793103448
803.255651302688,762.465827586207
803.5897356523119,764.7256551724138
803.923774115072,775.7988103448276
804.257766690968,754.1044655172415
804.59171338,765.6295862068965
804.9256141821679,764.499672413793
805.259469097472,779.8665
805.593278125912,743.2572931034483
805.927041267488,746.6470344827587
806.2607585222,750.9407068965517
806.5944298900479,762.4658275862068
806.928055371032,759.0760862068967
807.2616349651519,786.8719655172414
807.595168672408,755.4603620689654
807.9286564928,767.6634310344829
808.2620984263281,764.4996724137931
808.595494472992,759.7540344827586
808.928844632792,760.6579655172413
809.2621489057279,759.3020689655172
809.5954072917999,768.1153965517241
809.928619791008,760.8839482758622
810.261786403352,779.4145344827587
810.594907128832,763.5957413793103
810.9279819674479,755.4603620689655
811.2610109192,754.7824137931035
811.5939939840879,776.9287241379311
811.926931162112,767.6634310344828
812.2598224532719,763.5957413793103
812.5926678575679,760.206
812.9254673749999,767.2114655172413
813.258221005568,748.9068620689656
813.5909287492719,757.4942068965518
813.9235906061119,755.6863448275863
814.256206576088,758.8501034482758
814.5887766591999,760.206
814.921300855448,759.0760862068967
815.2537791648319,760.4319827586206
815.5862115873521,745.7431034482759
815.9185981230079,774.6688965517242
816.2509387718,763.821724137931
816.5832335337279,763.3697586206897
816.915482408792,757.7201896551722
817.247685396992,750.4887413793103
817.5798424983279,746.6470344827586
817.9119537128,744.3872068965518
818.2440190404079,757.0422413793102
818.576038481152,763.8217241379309
818.9080120350319,776.928724137931
819.239939702048,749.8107931034483
819.5718214821999,783.2562413793104
819.903657375488,769.6972758620689
820.235447381912,754.7824137931035
820.5671915014719,735.347896551724
820.8988897341679,773.5389827586207
821.23054208,764.9516379310345
821.562148538968,773.0870172413793
821.893709111072,770.6012068965517
822.225223796312,751.1666896551725
822.5566925946879,764.9516379310344
822.8881155062,771.053172413793
823.2194925308479,743.4832758620689
823.550823668632,755.4603620689655
823.8821089195519,767.437448275862
824.213348283608,756.590275862069
824.5445417607999,763.3697586206897
824.8756893511279,751.1666896551724
825.2067910545919,750.714724137931
825.537846871192,759.0760862068967
825.868856800928,755.0083965517241
826.1998208437999,755.9123275862069
826.530738999808,740.9974655172413
826.861611268952,769.4712931034483
827.192437651232,784.3861551724137
827.5232181466479,759.9800172413792
827.8539527552,754.5564310344828
828.1846414768879,761.3359137931034
828.515284311712,764.7256551724138
828.845881259672,750.714724137931
